Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2018-03-13 14:00:00,12,60.0,1.0,75.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,15.7627,1.0,36.1423,1.0,639.109,151.0,0.0,1.0,271.841,1.0,27.0847,1.0,1.05789,1.0
2018-03-13 15:00:00,12,43.0,1.0,81.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,18.5471,1.0,38.6668,1.0,638.527,151.0,0.0,1.0,207.459,1.0,26.8516,1.0,1.30429,1.0
2018-03-13 16:00:00,12,36.0,1.0,88.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,20.276,1.0,43.8706,1.0,638.157,151.0,0.0,1.0,145.817,1.0,25.9834,1.0,1.26177,1.0
2018-03-13 17:00:00,12,41.0,1.0,80.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,23.6973,1.0,37.9895,1.0,638.054,151.0,0.0,1.0,120.079,1.0,26.5004,1.0,1.26531,1.0
2018-03-13 18:00:00,12,56.0,1.0,104.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,17.5259,1.0,46.2925,1.0,638.406,151.0,0.0,1.0,31.4736,1.0,25.7415,1.0,-9999.0,151.0
2018-03-13 19:00:00,12,51.0,1.0,102.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,13.8706,1.0,55.1001,1.0,639.01,151.0,0.0,1.0,0.0030555,1.0,24.4424,1.0,0.757246,1.0
2018-03-13 20:00:00,12,45.0,1.0,79.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,16.1542,1.0,58.229,1.0,639.598,151.0,0.0,1.0,0.0,1.0,23.6642,1.0,0.655973,1.0
2018-03-13 21:00:00,12,46.0,1.0,70.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,6.35085,1.0,63.8191,1.0,640.314,151.0,0.0,1.0,0.0,1.0,22.7498,1.0,0.236088,1.0
2018-03-13 22:00:00,12,33.0,1.0,54.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,14.1166,1.0,71.9801,1.0,640.828,151.0,0.0,1.0,0.0,1.0,21.776,1.0,0.413079,1.0
2018-03-13 23:00:00,12,28.0,1.0,43.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,20.6031,1.0,73.5364,1.0,641.079,151.0,0.0,1.0,0.0,1.0,21.4275,1.0,0.70883,1.0
2018-03-14 00:00:00,12,27.0,1.0,39.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,16.1117,1.0,74.8618,1.0,641.179,151.0,0.0,1.0,0.0,1.0,21.1017,1.0,0.761169,1.0
2018-03-14 01:00:00,12,33.0,151.0,32.0,151.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,21.8044,1.0,75.6133,1.0,640.955,151.0,0.0,1.0,0.0,1.0,20.7752,1.0,1.03845,1.0
2018-03-14 02:00:00,12,32.0,151.0,30.0,151.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,26.6084,1.0,73.393,1.0,640.542,151.0,0.0,1.0,0.0,1.0,20.7339,1.0,0.865654,1.0
2018-03-14 03:00:00,12,24.0,1.0,37.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,17.9624,1.0,79.3265,1.0,640.062,151.0,0.4,1.0,0.0,1.0,20.0004,1.0,0.879102,1.0
2018-03-14 04:00:00,12,23.0,1.0,36.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,10.3328,1.0,81.3204,1.0,640.126,151.0,0.0,1.0,0.0,1.0,19.6676,1.0,0.630977,1.0
2018-03-14 05:00:00,12,38.0,151.0,37.0,151.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,12.6818,1.0,78.5247,1.0,640.244,151.0,0.0,1.0,0.0,1.0,19.7877,1.0,0.625114,1.0
2018-03-14 06:00:00,12,45.0,1.0,66.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,21.6657,1.0,76.344,1.0,640.534,151.0,0.0,1.0,0.0,1.0,19.9007,1.0,0.741663,1.0
2018-03-14 07:00:00,12,47.0,1.0,79.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,27.8074,1.0,75.684,1.0,641.14,151.0,0.0,1.0,15.9633,1.0,19.6686,1.0,1.00577,1.0
2018-03-14 08:00:00,12,46.0,1.0,76.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,26.9472,1.0,68.9931,1.0,641.424,151.0,0.0,1.0,204.405,1.0,20.6917,1.0,1.13547,1.0
2018-03-14 09:00:00,12,38.0,1.0,70.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,22.2271,1.0,56.8881,1.0,641.585,151.0,0.0,1.0,413.492,1.0,22.6059,1.0,1.46579,1.0
2018-03-14 10:00:00,12,52.0,1.0,80.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,17.8928,1.0,47.6717,1.0,641.706,151.0,0.0,1.0,540.644,1.0,24.4296,1.0,1.15125,1.0
2018-03-14 11:00:00,12,52.0,1.0,80.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,25.4756,1.0,41.0353,1.0,641.345,151.0,0.0,1.0,667.681,1.0,25.676,1.0,1.15498,1.0
2018-03-14 12:00:00,12,985.0,151.0,995.0,151.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,33.302,1.0,34.0472,1.0,640.635,151.0,0.0,1.0,846.367,1.0,27.4214,1.0,0.505266,1.0
2018-03-14 13:00:00,12,62.0,1.0,995.0,151.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,34.5832,1.0,28.4724,1.0,639.794,151.0,0.0,1.0,897.314,1.0,28.3211,1.0,0.948641,1.0
2018-03-14 14:00:00,12,59.0,151.0,48.0,151.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,65.4889,1.0,23.9255,1.0,638.91,151.0,0.0,1.0,857.828,1.0,29.5419,1.0,0.998716,1.0
2018-03-14 15:00:00,12,38.0,1.0,51.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,62.6639,1.0,23.3553,1.0,638.119,151.0,0.0,1.0,728.375,1.0,30.0021,1.0,1.18406,1.0
2018-03-14 16:00:00,12,26.0,1.0,39.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,66.3864,1.0,20.5798,1.0,637.689,151.0,0.0,1.0,544.601,1.0,30.3203,1.0,1.1747,1.0
2018-03-14 17:00:00,12,30.0,1.0,40.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,63.5617,1.0,21.0058,1.0,637.551,151.0,0.0,1.0,324.297,1.0,30.1972,1.0,1.12758,1.0
2018-03-14 18:00:00,12,32.0,1.0,53.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,45.5776,1.0,22.5435,1.0,637.877,151.0,0.0,1.0,91.3519,1.0,29.1116,1.0,1.00619,1.0
2018-03-14 19:00:00,12,39.0,1.0,85.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,25.2915,1.0,35.2777,1.0,638.484,151.0,0.0,1.0,0.242778,1.0,27.0362,1.0,1.04491,1.0
2018-03-14 20:00:00,12,37.0,1.0,81.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,35.2153,1.0,49.8227,1.0,639.272,151.0,0.0,1.0,0.0,1.0,25.057,1.0,1.1219,1.0
2018-03-14 21:00:00,12,33.0,1.0,59.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,19.0387,1.0,53.0356,1.0,640.034,151.0,0.0,1.0,0.0,1.0,24.2307,1.0,0.881228,1.0
2018-03-14 22:00:00,12,34.0,1.0,62.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,17.5282,1.0,65.8764,1.0,640.483,151.0,0.0,1.0,0.0,1.0,22.9111,1.0,1.19842,1.0
2018-03-14 23:00:00,12,41.0,1.0,64.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,20.5213,1.0,69.6372,1.0,640.839,151.0,0.0,1.0,0.0,1.0,22.3324,1.0,0.772195,1.0
2018-03-15 00:00:00,12,54.0,1.0,60.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,21.03,1.0,69.5837,1.0,640.894,151.0,0.0,1.0,0.0,1.0,21.7927,1.0,1.01831,1.0
2018-03-15 01:00:00,12,54.0,1.0,69.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,21.1954,1.0,72.4887,1.0,640.511,151.0,0.0,1.0,0.0,1.0,21.1565,1.0,1.08169,1.0
2018-03-15 02:00:00,12,56.0,1.0,67.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,22.0099,1.0,72.7055,1.0,640.05,151.0,0.0,1.0,0.0,1.0,20.8978,1.0,0.981469,1.0
2018-03-15 03:00:00,12,60.0,1.0,60.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,19.6147,1.0,71.9849,1.0,639.875,151.0,0.0,1.0,0.0,1.0,20.7295,1.0,0.910658,1.0
2018-03-15 04:00:00,12,54.0,1.0,67.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,13.7258,1.0,73.5306,1.0,639.842,151.0,0.0,1.0,0.0,1.0,20.4974,1.0,0.807545,1.0
2018-03-15 05:00:00,12,58.0,1.0,68.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,26.5011,1.0,77.3225,1.0,639.98,151.0,0.5,1.0,0.0,1.0,20.0034,1.0,0.72224,1.0
2018-03-15 06:00:00,12,26.0,151.0,18.0,151.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,26.1492,1.0,77.2809,1.0,640.348,151.0,0.0,1.0,0.0,1.0,18.0887,1.0,1.45423,1.0
2018-03-15 07:00:00,12,33.0,1.0,39.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,15.9615,1.0,73.7183,1.0,640.793,151.0,0.0,1.0,10.6203,1.0,18.634,1.0,0.909752,1.0
2018-03-15 08:00:00,12,44.0,1.0,69.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,27.1237,1.0,70.9546,1.0,641.343,151.0,0.0,1.0,117.95,1.0,19.2616,1.0,1.02472,1.0
2018-03-15 09:00:00,12,49.0,1.0,74.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,24.0243,1.0,63.1691,1.0,641.767,151.0,0.0,1.0,381.055,1.0,21.0915,1.0,0.898801,1.0
2018-03-15 10:00:00,12,46.0,1.0,70.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,21.4129,1.0,62.75,1.0,641.938,151.0,0.0,1.0,198.129,1.0,21.3486,1.0,1.31208,1.0
2018-03-15 11:00:00,12,51.0,1.0,73.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,25.3532,1.0,64.7687,1.0,641.868,151.0,0.0,1.0,188.101,1.0,21.2825,1.0,1.31249,1.0
2018-03-15 12:00:00,12,52.0,1.0,70.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,71.6377,1.0,62.2084,1.0,641.456,151.0,0.0,1.0,95.2419,1.0,21.9664,1.0,0.427274,1.0
2018-03-15 13:00:00,12,70.0,1.0,91.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,337.021,1.0,63.6114,1.0,640.967,151.0,0.0,1.0,141.256,1.0,22.2308,1.0,0.389189,1.0
2018-03-15 14:00:00,12,62.0,1.0,88.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,341.53,1.0,61.1429,1.0,640.475,151.0,0.0,1.0,101.688,1.0,22.4494,1.0,0.344546,1.0
2018-03-15 15:00:00,12,53.0,1.0,100.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,25.2474,1.0,57.3594,1.0,639.785,151.0,0.0,1.0,165.557,1.0,22.6069,1.0,0.603134,1.0
2018-03-15 16:00:00,12,57.0,1.0,89.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,20.3905,1.0,53.2265,1.0,639.215,151.0,0.0,1.0,309.15,1.0,23.3988,1.0,1.04087,1.0
2018-03-15 17:00:00,12,50.0,1.0,77.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,16.3079,1.0,49.4049,1.0,638.734,151.0,0.0,1.0,264.891,1.0,24.4102,1.0,0.764695,1.0
2018-03-15 18:00:00,12,51.0,1.0,81.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,27.2312,1.0,54.5661,1.0,639.179,151.0,0.0,1.0,33.7047,1.0,23.3388,1.0,0.996586,1.0
2018-03-15 19:00:00,12,48.0,1.0,81.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,16.8605,1.0,61.6197,1.0,639.729,151.0,0.0,1.0,0.0002777,1.0,22.033,1.0,0.786666,1.0
2018-03-15 20:00:00,12,44.0,1.0,71.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,27.2166,1.0,66.3842,1.0,640.382,151.0,0.0,1.0,0.0,1.0,21.1003,1.0,1.35662,1.0
2018-03-15 21:00:00,12,37.0,1.0,56.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,29.3081,1.0,68.1941,1.0,640.936,151.0,0.0,1.0,0.0,1.0,20.5459,1.0,1.13093,1.0
2018-03-15 22:00:00,12,47.0,1.0,63.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,29.2077,1.0,69.4913,1.0,641.471,151.0,0.0,1.0,0.0,1.0,20.1928,1.0,0.911172,1.0
2018-03-15 23:00:00,12,37.0,1.0,57.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,16.2724,1.0,68.8094,1.0,641.57,151.0,0.0,1.0,0.0,1.0,20.1519,1.0,0.767806,1.0
2018-03-16 00:00:00,12,36.0,1.0,50.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,18.335,1.0,69.1492,1.0,641.174,151.0,0.0,1.0,0.0,1.0,20.0324,1.0,0.62155,1.0
2018-03-16 01:00:00,12,37.0,1.0,42.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,359.592,1.0,70.4341,1.0,640.746,151.0,0.0,1.0,0.0,1.0,19.6503,1.0,0.783222,1.0
2018-03-16 02:00:00,12,41.0,1.0,51.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,332.541,1.0,72.3979,1.0,640.285,151.0,0.0,1.0,0.0,1.0,19.389,1.0,0.446077,1.0
2018-03-16 03:00:00,12,49.0,1.0,49.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,324.317,1.0,72.6584,1.0,639.856,151.0,0.0,1.0,0.0,1.0,19.2888,1.0,0.499925,1.0
2018-03-16 04:00:00,12,38.0,1.0,53.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,5.28369,1.0,70.8744,1.0,639.896,151.0,0.0,1.0,0.0,1.0,19.4534,1.0,0.490767,1.0
2018-03-16 05:00:00,12,44.0,1.0,57.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,345.109,1.0,72.6196,1.0,639.984,151.0,0.0,1.0,0.0,1.0,19.2286,1.0,0.66864,1.0
2018-03-16 06:00:00,12,61.0,1.0,87.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,7.92817,1.0,74.3404,1.0,640.132,151.0,0.0,1.0,0.0,1.0,18.9336,1.0,0.626143,1.0
2018-03-16 07:00:00,12,68.0,1.0,94.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,319.539,1.0,74.6046,1.0,640.636,151.0,0.0,1.0,12.3067,1.0,18.854,1.0,0.852689,1.0
2018-03-16 08:00:00,12,61.0,1.0,89.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,280.674,1.0,69.9067,1.0,640.995,151.0,0.0,1.0,154.507,1.0,19.8775,1.0,0.328903,1.0
2018-03-16 09:00:00,12,77.0,1.0,104.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,56.3911,1.0,62.0574,1.0,641.248,151.0,0.0,1.0,286.041,1.0,21.3474,1.0,0.25301,1.0
2018-03-16 10:00:00,12,52.0,1.0,77.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,30.7653,1.0,50.8979,1.0,641.364,151.0,0.0,1.0,588.591,1.0,23.3798,1.0,1.54517,1.0
2018-03-16 11:00:00,12,57.0,1.0,81.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,24.3588,1.0,42.1067,1.0,640.898,151.0,0.0,1.0,688.685,1.0,25.6058,1.0,1.55904,1.0
2018-03-16 12:00:00,12,72.0,1.0,81.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,21.3705,1.0,35.5204,1.0,639.981,151.0,0.0,1.0,839.826,1.0,27.1702,1.0,1.68904,1.0
2018-03-16 13:00:00,12,34.0,1.0,52.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,351.486,1.0,30.2805,1.0,639.097,151.0,0.0,1.0,878.761,1.0,28.7211,1.0,0.680014,1.0
2018-03-16 14:00:00,12,30.0,1.0,38.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,49.8027,1.0,27.5852,1.0,638.28,151.0,0.0,1.0,370.172,1.0,29.3031,1.0,0.819097,1.0
2018-03-16 15:00:00,12,33.0,1.0,45.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,65.9588,1.0,27.8127,1.0,637.724,151.0,0.0,1.0,412.59,1.0,29.5946,1.0,0.767824,1.0
2018-03-16 16:00:00,12,41.0,1.0,67.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,192.862,1.0,32.6016,1.0,637.363,151.0,0.0,1.0,287.641,1.0,28.8919,1.0,1.02119,1.0
2018-03-16 17:00:00,12,22.0,1.0,45.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,81.6607,1.0,27.4664,1.0,637.459,151.0,0.0,1.0,242.829,1.0,29.3446,1.0,0.908503,1.0
2018-03-16 18:00:00,12,31.0,1.0,43.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,94.738,1.0,31.9466,1.0,637.869,151.0,0.0,1.0,37.5861,1.0,27.5798,1.0,0.701048,1.0
2018-03-16 19:00:00,12,30.0,1.0,48.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,90.1753,1.0,37.428,1.0,638.618,151.0,0.0,1.0,0.0077777,1.0,26.1516,1.0,0.481284,1.0
2018-03-16 20:00:00,12,31.0,1.0,55.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,357.675,1.0,50.1974,1.0,639.423,151.0,0.0,1.0,0.0,1.0,24.6596,1.0,0.464293,1.0
2018-03-16 21:00:00,12,41.0,1.0,77.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,16.0622,1.0,61.7398,1.0,640.106,151.0,0.0,1.0,0.0,1.0,23.599,1.0,0.708947,1.0
